steps,date,interval
0,10/5/12,1420
0,10/5/12,1425
0,10/5/12,1430
0,10/5/12,1435
0,10/5/12,1440
0,10/5/12,1445
0,10/5/12,1450
0,10/5/12,1455
0,10/5/12,1500
0,10/5/12,1505
0,10/5/12,1510
0,10/5/12,1515
0,10/5/12,1520
0,10/5/12,1525
0,10/5/12,1530
0,10/5/12,1535
326,10/5/12,1540
172,10/5/12,1545
332,10/5/12,1550
402,10/5/12,1555
70,10/5/12,1600
0,10/5/12,1605
0,10/5/12,1610
0,10/5/12,1615
0,10/5/12,1620
0,10/5/12,1625
0,10/5/12,1630
0,10/5/12,1635
0,10/5/12,1640
0,10/5/12,1645
0,10/5/12,1650
0,10/5/12,1655
0,10/5/12,1700
0,10/5/12,1705
0,10/5/12,1710
53,10/5/12,1715
0,10/5/12,1720
0,10/5/12,1725
0,10/5/12,1730
0,10/5/12,1735
0,10/5/12,1740
0,10/5/12,1745
7,10/5/12,1750
10,10/5/12,1755
65,10/5/12,1800
40,10/5/12,1805
15,10/5/12,1810
29,10/5/12,1815
0,10/5/12,1820
20,10/5/12,1825
35,10/5/12,1830
69,10/5/12,1835
25,10/5/12,1840
46,10/5/12,1845
15,10/5/12,1850
26,10/5/12,1855
33,10/5/12,1900
58,10/5/12,1905
75,10/5/12,1910
59,10/5/12,1915
0,10/5/12,1920
0,10/5/12,1925
0,10/5/12,1930
0,10/5/12,1935
0,10/5/12,1940
0,10/5/12,1945
0,10/5/12,1950
0,10/5/12,1955
0,10/5/12,2000
0,10/5/12,2005
0,10/5/12,2010
0,10/5/12,2015
0,10/5/12,2020
0,10/5/12,2025
0,10/5/12,2030
71,10/5/12,2035
0,10/5/12,2040
0,10/5/12,2045
0,10/5/12,2050
0,10/5/12,2055
0,10/5/12,2100
0,10/5/12,2105
0,10/5/12,2110
0,10/5/12,2115
0,10/5/12,2120
0,10/5/12,2125
0,10/5/12,2130
0,10/5/12,2135
0,10/5/12,2140
0,10/5/12,2145
0,10/5/12,2150
0,10/5/12,2155
0,10/5/12,2200
0,10/5/12,2205
0,10/5/12,2210
0,10/5/12,2215
0,10/5/12,2220
0,10/5/12,2225
0,10/5/12,2230
0,10/5/12,2235
0,10/5/12,2240
0,10/5/12,2245
0,10/5/12,2250
0,10/5/12,2255
0,10/5/12,2300
0,10/5/12,2305
0,10/5/12,2310
0,10/5/12,2315
0,10/5/12,2320
0,10/5/12,2325
0,10/5/12,2330
0,10/5/12,2335
0,10/5/12,2340
0,10/5/12,2345
0,10/5/12,2350
0,10/5/12,2355
0,10/6/12,0
0,10/6/12,5
0,10/6/12,10
0,10/6/12,15
0,10/6/12,20
0,10/6/12,25
0,10/6/12,30
0,10/6/12,35
0,10/6/12,40
0,10/6/12,45
0,10/6/12,50
0,10/6/12,55
0,10/6/12,100
0,10/6/12,105
0,10/6/12,110
0,10/6/12,115
0,10/6/12,120
0,10/6/12,125
0,10/6/12,130
0,10/6/12,135
0,10/6/12,140
0,10/6/12,145
0,10/6/12,150
0,10/6/12,155
0,10/6/12,200
0,10/6/12,205
0,10/6/12,210
0,10/6/12,215
0,10/6/12,220
0,10/6/12,225
0,10/6/12,230
0,10/6/12,235
0,10/6/12,240
0,10/6/12,245
0,10/6/12,250
0,10/6/12,255
0,10/6/12,300
0,10/6/12,305
0,10/6/12,310
0,10/6/12,315
0,10/6/12,320
0,10/6/12,325
40,10/6/12,330
11,10/6/12,335
0,10/6/12,340
0,10/6/12,345
0,10/6/12,350
0,10/6/12,355
0,10/6/12,400
0,10/6/12,405
0,10/6/12,410
0,10/6/12,415
0,10/6/12,420
19,10/6/12,425
67,10/6/12,430
0,10/6/12,435
0,10/6/12,440
0,10/6/12,445
0,10/6/12,450
0,10/6/12,455
0,10/6/12,500
0,10/6/12,505
0,10/6/12,510
0,10/6/12,515
0,10/6/12,520
0,10/6/12,525
0,10/6/12,530
0,10/6/12,535
27,10/6/12,540
0,10/6/12,545
0,10/6/12,550
0,10/6/12,555
0,10/6/12,600
0,10/6/12,605
0,10/6/12,610
36,10/6/12,615
50,10/6/12,620
38,10/6/12,625
0,10/6/12,630
4,10/6/12,635
42,10/6/12,640
14,10/6/12,645
8,10/6/12,650
135,10/6/12,655
172,10/6/12,700
124,10/6/12,705
31,10/6/12,710
52,10/6/12,715
0,10/6/12,720
104,10/6/12,725
170,10/6/12,730
58,10/6/12,735
0,10/6/12,740
0,10/6/12,745
75,10/6/12,750
0,10/6/12,755
0,10/6/12,800
211,10/6/12,805
321,10/6/12,810
149,10/6/12,815
0,10/6/12,820
82,10/6/12,825
94,10/6/12,830
225,10/6/12,835
216,10/6/12,840
199,10/6/12,845
50,10/6/12,850
187,10/6/12,855
30,10/6/12,900
0,10/6/12,905
65,10/6/12,910
173,10/6/12,915
43,10/6/12,920
0,10/6/12,925
0,10/6/12,930
0,10/6/12,935
0,10/6/12,940
0,10/6/12,945
0,10/6/12,950
0,10/6/12,955
16,10/6/12,1000
26,10/6/12,1005
0,10/6/12,1010
0,10/6/12,1015
0,10/6/12,1020
0,10/6/12,1025
0,10/6/12,1030
0,10/6/12,1035
0,10/6/12,1040
0,10/6/12,1045
0,10/6/12,1050
0,10/6/12,1055
0,10/6/12,1100
0,10/6/12,1105
0,10/6/12,1110
0,10/6/12,1115
0,10/6/12,1120
0,10/6/12,1125
0,10/6/12,1130
95,10/6/12,1135
64,10/6/12,1140
7,10/6/12,1145
33,10/6/12,1150
72,10/6/12,1155
221,10/6/12,1200
439,10/6/12,1205
519,10/6/12,1210
440,10/6/12,1215
394,10/6/12,1220
97,10/6/12,1225
71,10/6/12,1230
10,10/6/12,1235
87,10/6/12,1240
443,10/6/12,1245
500,10/6/12,1250
465,10/6/12,1255
485,10/6/12,1300
351,10/6/12,1305
515,10/6/12,1310
511,10/6/12,1315
506,10/6/12,1320
486,10/6/12,1325
171,10/6/12,1330
12,10/6/12,1335
24,10/6/12,1340
42,10/6/12,1345
140,10/6/12,1350
15,10/6/12,1355
0,10/6/12,1400
43,10/6/12,1405
67,10/6/12,1410
48,10/6/12,1415
0,10/6/12,1420
0,10/6/12,1425
9,10/6/12,1430
31,10/6/12,1435
30,10/6/12,1440
64,10/6/12,1445
115,10/6/12,1450
25,10/6/12,1455
0,10/6/12,1500
27,10/6/12,1505
0,10/6/12,1510
0,10/6/12,1515
0,10/6/12,1520
0,10/6/12,1525
0,10/6/12,1530
0,10/6/12,1535
0,10/6/12,1540
0,10/6/12,1545
0,10/6/12,1550
0,10/6/12,1555
27,10/6/12,1600
27,10/6/12,1605
0,10/6/12,1610
0,10/6/12,1615
9,10/6/12,1620
0,10/6/12,1625
0,10/6/12,1630
54,10/6/12,1635
35,10/6/12,1640
0,10/6/12,1645
49,10/6/12,1650
0,10/6/12,1655
0,10/6/12,1700
0,10/6/12,1705
0,10/6/12,1710
93,10/6/12,1715
0,10/6/12,1720
0,10/6/12,1725
13,10/6/12,1730
0,10/6/12,1735
6,10/6/12,1740
12,10/6/12,1745
0,10/6/12,1750
0,10/6/12,1755
34,10/6/12,1800
77,10/6/12,1805
173,10/6/12,1810
370,10/6/12,1815
402,10/6/12,1820
504,10/6/12,1825
485,10/6/12,1830
437,10/6/12,1835
526,10/6/12,1840
264,10/6/12,1845
0,10/6/12,1850
35,10/6/12,1855
124,10/6/12,1900
93,10/6/12,1905
0,10/6/12,1910
0,10/6/12,1915
0,10/6/12,1920
0,10/6/12,1925
0,10/6/12,1930
0,10/6/12,1935
0,10/6/12,1940
0,10/6/12,1945
0,10/6/12,1950
0,10/6/12,1955
0,10/6/12,2000
0,10/6/12,2005
33,10/6/12,2010
118,10/6/12,2015
0,10/6/12,2020
6,10/6/12,2025
0,10/6/12,2030
262,10/6/12,2035
33,10/6/12,2040
46,10/6/12,2045
35,10/6/12,2050
0,10/6/12,2055
0,10/6/12,2100
0,10/6/12,2105
0,10/6/12,2110
0,10/6/12,2115
0,10/6/12,2120
0,10/6/12,2125
0,10/6/12,2130
0,10/6/12,2135
0,10/6/12,2140
0,10/6/12,2145
0,10/6/12,2150
0,10/6/12,2155
0,10/6/12,2200
0,10/6/12,2205
0,10/6/12,2210
0,10/6/12,2215
0,10/6/12,2220
0,10/6/12,2225
0,10/6/12,2230
0,10/6/12,2235
0,10/6/12,2240
0,10/6/12,2245
0,10/6/12,2250
0,10/6/12,2255
0,10/6/12,2300
0,10/6/12,2305
0,10/6/12,2310
0,10/6/12,2315
0,10/6/12,2320
0,10/6/12,2325
0,10/6/12,2330
0,10/6/12,2335
0,10/6/12,2340
0,10/6/12,2345
0,10/6/12,2350
0,10/6/12,2355
0,10/7/12,0
0,10/7/12,5
0,10/7/12,10
0,10/7/12,15
0,10/7/12,20
0,10/7/12,25
0,10/7/12,30
0,10/7/12,35
0,10/7/12,40
0,10/7/12,45
0,10/7/12,50
7,10/7/12,55
0,10/7/12,100
36,10/7/12,105
0,10/7/12,110
0,10/7/12,115
0,10/7/12,120
0,10/7/12,125
8,10/7/12,130
0,10/7/12,135
0,10/7/12,140
11,10/7/12,145
0,10/7/12,150
0,10/7/12,155
0,10/7/12,200
0,10/7/12,205
0,10/7/12,210
0,10/7/12,215
0,10/7/12,220
0,10/7/12,225
0,10/7/12,230
0,10/7/12,235
0,10/7/12,240
0,10/7/12,245
0,10/7/12,250
0,10/7/12,255
0,10/7/12,300
0,10/7/12,305
0,10/7/12,310
0,10/7/12,315
0,10/7/12,320
0,10/7/12,325
0,10/7/12,330
0,10/7/12,335
0,10/7/12,340
0,10/7/12,345
0,10/7/12,350
0,10/7/12,355
0,10/7/12,400
0,10/7/12,405
0,10/7/12,410
0,10/7/12,415
0,10/7/12,420
0,10/7/12,425
0,10/7/12,430
0,10/7/12,435
36,10/7/12,440
0,10/7/12,445
0,10/7/12,450
0,10/7/12,455
0,10/7/12,500
0,10/7/12,505
0,10/7/12,510
0,10/7/12,515
0,10/7/12,520
0,10/7/12,525
0,10/7/12,530
0,10/7/12,535
0,10/7/12,540
0,10/7/12,545
0,10/7/12,550
0,10/7/12,555
0,10/7/12,600
0,10/7/12,605
0,10/7/12,610
34,10/7/12,615
13,10/7/12,620
7,10/7/12,625
71,10/7/12,630
0,10/7/12,635
0,10/7/12,640
10,10/7/12,645
29,10/7/12,650
19,10/7/12,655
30,10/7/12,700
0,10/7/12,705
43,10/7/12,710
0,10/7/12,715
99,10/7/12,720
66,10/7/12,725
0,10/7/12,730
0,10/7/12,735
43,10/7/12,740
40,10/7/12,745
19,10/7/12,750
74,10/7/12,755
121,10/7/12,800
73,10/7/12,805
0,10/7/12,810
27,10/7/12,815
99,10/7/12,820
58,10/7/12,825
62,10/7/12,830
0,10/7/12,835
0,10/7/12,840
0,10/7/12,845
0,10/7/12,850
0,10/7/12,855
23,10/7/12,900
0,10/7/12,905
223,10/7/12,910
312,10/7/12,915
106,10/7/12,920
284,10/7/12,925
88,10/7/12,930
124,10/7/12,935
102,10/7/12,940
230,10/7/12,945
78,10/7/12,950
207,10/7/12,955
281,10/7/12,1000
247,10/7/12,1005
235,10/7/12,1010
334,10/7/12,1015
389,10/7/12,1020
414,10/7/12,1025
88,10/7/12,1030
0,10/7/12,1035
0,10/7/12,1040
0,10/7/12,1045
0,10/7/12,1050
19,10/7/12,1055
0,10/7/12,1100
16,10/7/12,1105
0,10/7/12,1110
0,10/7/12,1115
0,10/7/12,1120
68,10/7/12,1125
64,10/7/12,1130
0,10/7/12,1135
118,10/7/12,1140
26,10/7/12,1145
0,10/7/12,1150
34,10/7/12,1155
18,10/7/12,1200
34,10/7/12,1205
28,10/7/12,1210
0,10/7/12,1215
0,10/7/12,1220
0,10/7/12,1225
37,10/7/12,1230
40,10/7/12,1235
35,10/7/12,1240
53,10/7/12,1245
15,10/7/12,1250
12,10/7/12,1255
0,10/7/12,1300
0,10/7/12,1305
16,10/7/12,1310
0,10/7/12,1315
0,10/7/12,1320
0,10/7/12,1325
44,10/7/12,1330
0,10/7/12,1335
0,10/7/12,1340
0,10/7/12,1345
0,10/7/12,1350
0,10/7/12,1355
0,10/7/12,1400
0,10/7/12,1405
0,10/7/12,1410
0,10/7/12,1415
0,10/7/12,1420
11,10/7/12,1425
11,10/7/12,1430
0,10/7/12,1435
0,10/7/12,1440
0,10/7/12,1445
0,10/7/12,1450
0,10/7/12,1455
0,10/7/12,1500
0,10/7/12,1505
0,10/7/12,1510
0,10/7/12,1515
0,10/7/12,1520
0,10/7/12,1525
0,10/7/12,1530
0,10/7/12,1535
0,10/7/12,1540
80,10/7/12,1545
0,10/7/12,1550
0,10/7/12,1555
0,10/7/12,1600
0,10/7/12,1605
12,10/7/12,1610
25,10/7/12,1615
30,10/7/12,1620
50,10/7/12,1625
0,10/7/12,1630
83,10/7/12,1635
13,10/7/12,1640
146,10/7/12,1645
422,10/7/12,1650
453,10/7/12,1655
411,10/7/12,1700
439,10/7/12,1705
523,10/7/12,1710
413,10/7/12,1715
13,10/7/12,1720
165,10/7/12,1725
0,10/7/12,1730
79,10/7/12,1735
7,10/7/12,1740
142,10/7/12,1745
107,10/7/12,1750
0,10/7/12,1755
90,10/7/12,1800
17,10/7/12,1805
18,10/7/12,1810
61,10/7/12,1815
0,10/7/12,1820
0,10/7/12,1825
0,10/7/12,1830
80,10/7/12,1835
190,10/7/12,1840
82,10/7/12,1845
51,10/7/12,1850
30,10/7/12,1855
23,10/7/12,1900
51,10/7/12,1905
31,10/7/12,1910
0,10/7/12,1915
7,10/7/12,1920
49,10/7/12,1925
0,10/7/12,1930
0,10/7/12,1935
0,10/7/12,1940
0,10/7/12,1945
0,10/7/12,1950
0,10/7/12,1955
0,10/7/12,2000
0,10/7/12,2005
42,10/7/12,2010
175,10/7/12,2015
170,10/7/12,2020
0,10/7/12,2025
290,10/7/12,2030
0,10/7/12,2035
0,10/7/12,2040
0,10/7/12,2045
36,10/7/12,2050
0,10/7/12,2055
117,10/7/12,2100
72,10/7/12,2105
52,10/7/12,2110
8,10/7/12,2115
0,10/7/12,2120
0,10/7/12,2125
0,10/7/12,2130
0,10/7/12,2135
0,10/7/12,2140
61,10/7/12,2145
0,10/7/12,2150
0,10/7/12,2155
0,10/7/12,2200
0,10/7/12,2205
0,10/7/12,2210
0,10/7/12,2215
0,10/7/12,2220
0,10/7/12,2225
0,10/7/12,2230
0,10/7/12,2235
0,10/7/12,2240
0,10/7/12,2245
0,10/7/12,2250
0,10/7/12,2255
0,10/7/12,2300
0,10/7/12,2305
0,10/7/12,2310
0,10/7/12,2315
0,10/7/12,2320
0,10/7/12,2325
0,10/7/12,2330
0,10/7/12,2335
0,10/7/12,2340
0,10/7/12,2345
0,10/7/12,2350
0,10/7/12,2355
NA,10/8/12,0
NA,10/8/12,5
NA,10/8/12,10
NA,10/8/12,15
NA,10/8/12,20
NA,10/8/12,25
NA,10/8/12,30
NA,10/8/12,35
NA,10/8/12,40
NA,10/8/12,45
NA,10/8/12,50
NA,10/8/12,55
NA,10/8/12,100
NA,10/8/12,105
NA,10/8/12,110
NA,10/8/12,115
NA,10/8/12,120
NA,10/8/12,125
NA,10/8/12,130
NA,10/8/12,135
NA,10/8/12,140
NA,10/8/12,145
NA,10/8/12,150
NA,10/8/12,155
NA,10/8/12,200
NA,10/8/12,205
NA,10/8/12,210
NA,10/8/12,215
NA,10/8/12,220
NA,10/8/12,225
NA,10/8/12,230
NA,10/8/12,235
NA,10/8/12,240
NA,10/8/12,245
NA,10/8/12,250
NA,10/8/12,255
NA,10/8/12,300
NA,10/8/12,305
NA,10/8/12,310
NA,10/8/12,315
NA,10/8/12,320
NA,10/8/12,325
NA,10/8/12,330
NA,10/8/12,335
NA,10/8/12,340
NA,10/8/12,345
NA,10/8/12,350
NA,10/8/12,355
NA,10/8/12,400
NA,10/8/12,405
NA,10/8/12,410
NA,10/8/12,415
NA,10/8/12,420
NA,10/8/12,425
NA,10/8/12,430
NA,10/8/12,435
NA,10/8/12,440
NA,10/8/12,445
NA,10/8/12,450
NA,10/8/12,455
NA,10/8/12,500
NA,10/8/12,505
NA,10/8/12,510
NA,10/8/12,515
NA,10/8/12,520
NA,10/8/12,525
NA,10/8/12,530
NA,10/8/12,535
NA,10/8/12,540
NA,10/8/12,545
NA,10/8/12,550
NA,10/8/12,555
NA,10/8/12,600
NA,10/8/12,605
NA,10/8/12,610
NA,10/8/12,615
NA,10/8/12,620
NA,10/8/12,625
NA,10/8/12,630
NA,10/8/12,635
NA,10/8/12,640
NA,10/8/12,645
NA,10/8/12,650
NA,10/8/12,655
NA,10/8/12,700
NA,10/8/12,705
NA,10/8/12,710
NA,10/8/12,715
NA,10/8/12,720
NA,10/8/12,725
NA,10/8/12,730
NA,10/8/12,735
NA,10/8/12,740
NA,10/8/12,745
NA,10/8/12,750
NA,10/8/12,755
NA,10/8/12,800
NA,10/8/12,805
NA,10/8/12,810
NA,10/8/12,815
NA,10/8/12,820
NA,10/8/12,825
NA,10/8/12,830
NA,10/8/12,835
NA,10/8/12,840
NA,10/8/12,845
NA,10/8/12,850
NA,10/8/12,855
NA,10/8/12,900
NA,10/8/12,905
NA,10/8/12,910
NA,10/8/12,915
NA,10/8/12,920
NA,10/8/12,925
NA,10/8/12,930
NA,10/8/12,935
NA,10/8/12,940
NA,10/8/12,945
NA,10/8/12,950
NA,10/8/12,955
NA,10/8/12,1000
NA,10/8/12,1005
NA,10/8/12,1010
NA,10/8/12,1015
NA,10/8/12,1020
NA,10/8/12,1025
NA,10/8/12,1030
NA,10/8/12,1035
NA,10/8/12,1040
NA,10/8/12,1045
NA,10/8/12,1050
NA,10/8/12,1055
NA,10/8/12,1100
NA,10/8/12,1105
NA,10/8/12,1110
NA,10/8/12,1115
NA,10/8/12,1120
NA,10/8/12,1125
NA,10/8/12,1130
NA,10/8/12,1135
NA,10/8/12,1140
NA,10/8/12,1145
NA,10/8/12,1150
NA,10/8/12,1155
NA,10/8/12,1200
NA,10/8/12,1205
NA,10/8/12,1210
NA,10/8/12,1215
NA,10/8/12,1220
NA,10/8/12,1225
NA,10/8/12,1230
NA,10/8/12,1235
NA,10/8/12,1240
NA,10/8/12,1245
NA,10/8/12,1250
NA,10/8/12,1255
NA,10/8/12,1300
NA,10/8/12,1305
NA,10/8/12,1310
NA,10/8/12,1315
NA,10/8/12,1320
NA,10/8/12,1325
NA,10/8/12,1330
NA,10/8/12,1335
NA,10/8/12,1340
NA,10/8/12,1345
NA,10/8/12,1350
NA,10/8/12,1355
NA,10/8/12,1400
NA,10/8/12,1405
NA,10/8/12,1410
NA,10/8/12,1415
NA,10/8/12,1420
NA,10/8/12,1425
NA,10/8/12,1430
NA,10/8/12,1435
NA,10/8/12,1440
NA,10/8/12,1445
NA,10/8/12,1450
NA,10/8/12,1455
NA,10/8/12,1500
NA,10/8/12,1505
NA,10/8/12,1510
NA,10/8/12,1515
NA,10/8/12,1520
NA,10/8/12,1525
NA,10/8/12,1530
NA,10/8/12,1535
NA,10/8/12,1540
NA,10/8/12,1545
NA,10/8/12,1550
NA,10/8/12,1555
NA,10/8/12,1600
NA,10/8/12,1605
NA,10/8/12,1610
NA,10/8/12,1615
NA,10/8/12,1620
NA,10/8/12,1625
NA,10/8/12,1630
NA,10/8/12,1635
NA,10/8/12,1640
NA,10/8/12,1645
NA,10/8/12,1650
NA,10/8/12,1655
NA,10/8/12,1700
NA,10/8/12,1705
NA,10/8/12,1710
NA,10/8/12,1715
NA,10/8/12,1720
NA,10/8/12,1725
NA,10/8/12,1730
NA,10/8/12,1735
NA,10/8/12,1740
NA,10/8/12,1745
NA,10/8/12,1750
NA,10/8/12,1755
NA,10/8/12,1800
NA,10/8/12,1805
NA,10/8/12,1810
NA,10/8/12,1815
NA,10/8/12,1820
NA,10/8/12,1825
NA,10/8/12,1830
NA,10/8/12,1835
NA,10/8/12,1840
NA,10/8/12,1845
NA,10/8/12,1850
NA,10/8/12,1855
NA,10/8/12,1900
NA,10/8/12,1905
NA,10/8/12,1910
NA,10/8/12,1915
NA,10/8/12,1920
NA,10/8/12,1925
NA,10/8/12,1930
NA,10/8/12,1935
NA,10/8/12,1940
NA,10/8/12,1945
NA,10/8/12,1950
NA,10/8/12,1955
NA,10/8/12,2000
NA,10/8/12,2005
NA,10/8/12,2010
NA,10/8/12,2015
NA,10/8/12,2020
NA,10/8/12,2025
NA,10/8/12,2030
NA,10/8/12,2035
NA,10/8/12,2040
NA,10/8/12,2045
NA,10/8/12,2050
NA,10/8/12,2055
NA,10/8/12,2100
NA,10/8/12,2105
NA,10/8/12,2110
NA,10/8/12,2115
NA,10/8/12,2120
NA,10/8/12,2125
NA,10/8/12,2130
NA,10/8/12,2135
NA,10/8/12,2140
NA,10/8/12,2145
NA,10/8/12,2150
NA,10/8/12,2155
NA,10/8/12,2200
NA,10/8/12,2205
NA,10/8/12,2210
NA,10/8/12,2215
NA,10/8/12,2220
NA,10/8/12,2225
NA,10/8/12,2230
NA,10/8/12,2235
NA,10/8/12,2240
NA,10/8/12,2245
NA,10/8/12,2250
NA,10/8/12,2255
NA,10/8/12,2300
NA,10/8/12,2305
NA,10/8/12,2310
NA,10/8/12,2315
NA,10/8/12,2320
NA,10/8/12,2325
NA,10/8/12,2330
NA,10/8/12,2335
NA,10/8/12,2340
NA,10/8/12,2345
NA,10/8/12,2350
NA,10/8/12,2355
0,10/9/12,0
0,10/9/12,5
0,10/9/12,10
0,10/9/12,15
0,10/9/12,20
13,10/9/12,25
28,10/9/12,30
0,10/9/12,35
0,10/9/12,40
0,10/9/12,45
0,10/9/12,50
0,10/9/12,55
0,10/9/12,100
0,10/9/12,105
0,10/9/12,110
0,10/9/12,115
0,10/9/12,120
0,10/9/12,125
0,10/9/12,130
0,10/9/12,135
0,10/9/12,140
0,10/9/12,145
0,10/9/12,150
0,10/9/12,155
0,10/9/12,200
0,10/9/12,205
56,10/9/12,210
0,10/9/12,215
0,10/9/12,220
0,10/9/12,225
0,10/9/12,230
0,10/9/12,235
0,10/9/12,240
0,10/9/12,245
0,10/9/12,250
50,10/9/12,255
0,10/9/12,300
0,10/9/12,305
0,10/9/12,310
0,10/9/12,315
0,10/9/12,320
0,10/9/12,325
0,10/9/12,330
0,10/9/12,335
0,10/9/12,340
0,10/9/12,345
0,10/9/12,350
0,10/9/12,355
0,10/9/12,400
0,10/9/12,405
57,10/9/12,410
0,10/9/12,415
0,10/9/12,420
0,10/9/12,425
0,10/9/12,430
0,10/9/12,435
0,10/9/12,440
0,10/9/12,445
0,10/9/12,450
0,10/9/12,455
0,10/9/12,500
0,10/9/12,505
0,10/9/12,510
0,10/9/12,515
0,10/9/12,520
0,10/9/12,525
0,10/9/12,530
0,10/9/12,535
0,10/9/12,540
4,10/9/12,545
0,10/9/12,550
0,10/9/12,555
0,10/9/12,600
0,10/9/12,605
0,10/9/12,610
8,10/9/12,615
0,10/9/12,620
13,10/9/12,625
45,10/9/12,630
25,10/9/12,635
28,10/9/12,640
15,10/9/12,645
34,10/9/12,650
63,10/9/12,655
18,10/9/12,700
62,10/9/12,705
22,10/9/12,710
0,10/9/12,715
26,10/9/12,720
19,10/9/12,725
0,10/9/12,730
10,10/9/12,735
22,10/9/12,740
18,10/9/12,745
161,10/9/12,750
146,10/9/12,755
26,10/9/12,800
257,10/9/12,805
748,10/9/12,810
743,10/9/12,815
727,10/9/12,820
393,10/9/12,825
667,10/9/12,830
635,10/9/12,835
732,10/9/12,840
613,10/9/12,845
530,10/9/12,850
655,10/9/12,855
134,10/9/12,900
0,10/9/12,905
0,10/9/12,910
32,10/9/12,915
75,10/9/12,920
182,10/9/12,925
0,10/9/12,930
6,10/9/12,935
0,10/9/12,940
41,10/9/12,945
0,10/9/12,950
0,10/9/12,955
23,10/9/12,1000
0,10/9/12,1005
35,10/9/12,1010
526,10/9/12,1015
0,10/9/12,1020
0,10/9/12,1025
133,10/9/12,1030
45,10/9/12,1035
0,10/9/12,1040
0,10/9/12,1045
0,10/9/12,1050
57,10/9/12,1055
0,10/9/12,1100
0,10/9/12,1105
0,10/9/12,1110
0,10/9/12,1115
0,10/9/12,1120
0,10/9/12,1125
0,10/9/12,1130
0,10/9/12,1135
0,10/9/12,1140
0,10/9/12,1145
0,10/9/12,1150
38,10/9/12,1155
211,10/9/12,1200
279,10/9/12,1205
19,10/9/12,1210
20,10/9/12,1215
19,10/9/12,1220
0,10/9/12,1225
0,10/9/12,1230
0,10/9/12,1235
0,10/9/12,1240
0,10/9/12,1245
0,10/9/12,1250
0,10/9/12,1255
0,10/9/12,1300
0,10/9/12,1305
0,10/9/12,1310
0,10/9/12,1315
0,10/9/12,1320
0,10/9/12,1325
247,10/9/12,1330
196,10/9/12,1335
108,10/9/12,1340
137,10/9/12,1345
0,10/9/12,1350
0,10/9/12,1355
0,10/9/12,1400
10,10/9/12,1405
0,10/9/12,1410
0,10/9/12,1415
0,10/9/12,1420
0,10/9/12,1425
0,10/9/12,1430
0,10/9/12,1435
0,10/9/12,1440
0,10/9/12,1445
0,10/9/12,1450
0,10/9/12,1455
0,10/9/12,1500
0,10/9/12,1505
0,10/9/12,1510
0,10/9/12,1515
0,10/9/12,1520
0,10/9/12,1525
0,10/9/12,1530
0,10/9/12,1535
0,10/9/12,1540
76,10/9/12,1545
0,10/9/12,1550
0,10/9/12,1555
0,10/9/12,1600
61,10/9/12,1605
58,10/9/12,1610
0,10/9/12,1615
0,10/9/12,1620
0,10/9/12,1625
0,10/9/12,1630
0,10/9/12,1635
0,10/9/12,1640
0,10/9/12,1645
43,10/9/12,1650
3,10/9/12,1655
0,10/9/12,1700
7,10/9/12,1705
34,10/9/12,1710
46,10/9/12,1715
336,10/9/12,1720
283,10/9/12,1725
0,10/9/12,1730
7,10/9/12,1735
0,10/9/12,1740
0,10/9/12,1745
0,10/9/12,1750
0,10/9/12,1755
0,10/9/12,1800
0,10/9/12,1805
75,10/9/12,1810
82,10/9/12,1815
0,10/9/12,1820
33,10/9/12,1825
24,10/9/12,1830
61,10/9/12,1835
16,10/9/12,1840
76,10/9/12,1845
33,10/9/12,1850
0,10/9/12,1855
0,10/9/12,1900
57,10/9/12,1905
0,10/9/12,1910
0,10/9/12,1915
0,10/9/12,1920
0,10/9/12,1925
0,10/9/12,1930
0,10/9/12,1935
0,10/9/12,1940
0,10/9/12,1945
0,10/9/12,1950
0,10/9/12,1955
0,10/9/12,2000
0,10/9/12,2005
0,10/9/12,2010
81,10/9/12,2015
48,10/9/12,2020
0,10/9/12,2025
0,10/9/12,2030
0,10/9/12,2035
0,10/9/12,2040
0,10/9/12,2045
0,10/9/12,2050
0,10/9/12,2055
31,10/9/12,2100
15,10/9/12,2105
138,10/9/12,2110
88,10/9/12,2115
0,10/9/12,2120
14,10/9/12,2125
36,10/9/12,2130
102,10/9/12,2135
14,10/9/12,2140
279,10/9/12,2145
153,10/9/12,2150
0,10/9/12,2155
0,10/9/12,2200
109,10/9/12,2205
0,10/9/12,2210
0,10/9/12,2215
0,10/9/12,2220
14,10/9/12,2225
16,10/9/12,2230
0,10/9/12,2235
0,10/9/12,2240
0,10/9/12,2245
0,10/9/12,2250
0,10/9/12,2255
0,10/9/12,2300
0,10/9/12,2305
0,10/9/12,2310
0,10/9/12,2315
0,10/9/12,2320
0,10/9/12,2325
0,10/9/12,2330
0,10/9/12,2335
0,10/9/12,2340
0,10/9/12,2345
0,10/9/12,2350
20,10/9/12,2355
34,10/10/12,0
18,10/10/12,5
7,10/10/12,10
0,10/10/12,15
0,10/10/12,20
0,10/10/12,25
0,10/10/12,30
0,10/10/12,35
0,10/10/12,40
0,10/10/12,45
0,10/10/12,50
0,10/10/12,55
0,10/10/12,100
0,10/10/12,105
0,10/10/12,110
0,10/10/12,115
0,10/10/12,120
0,10/10/12,125
0,10/10/12,130
0,10/10/12,135
0,10/10/12,140
0,10/10/12,145
0,10/10/12,150
